inventory_date,warehouse_id,product_id,opening_stock,received_quantity,shipped_quantity,closing_stock,reorder_level
2025-09-01,WH-004,PRD-0119,14,0,0,14,7
2025-09-01,WH-004,PRD-0120,14,0,0,14,7
2025-09-01,WH-005,PRD-0001,30,0,0,30,14
2025-09-01,WH-005,PRD-0002,19,0,0,19,11
2025-09-01,WH-005,PRD-0003,16,0,0,16,11
2025-09-01,WH-005,PRD-0004,18,0,0,18,9
2025-09-01,WH-005,PRD-0005,15,0,3,12,10
2025-09-01,WH-005,PRD-0006,20,0,2,18,12
2025-09-01,WH-005,PRD-0007,15,0,0,15,8
2025-09-01,WH-005,PRD-0008,13,0,0,13,8
2025-09-01,WH-005,PRD-0009,15,0,0,15,9
2025-09-01,WH-005,PRD-0010,13,0,0,13,8
2025-09-01,WH-005,PRD-0011,15,0,0,15,7
2025-09-01,WH-005,PRD-0012,15,0,0,15,10
2025-09-01,WH-005,PRD-0013,12,0,0,12,7
2025-09-01,WH-005,PRD-0014,16,0,0,16,8
2025-09-01,WH-005,PRD-0015,18,0,0,18,8
2025-09-01,WH-005,PRD-0016,22,0,0,22,10
2025-09-01,WH-005,PRD-0017,17,0,0,17,8
2025-09-01,WH-005,PRD-0018,14,0,0,14,8
2025-09-01,WH-005,PRD-0019,14,0,0,14,8
2025-09-01,WH-005,PRD-0020,12,0,0,12,7
2025-09-01,WH-005,PRD-0021,26,0,0,26,12
2025-09-01,WH-005,PRD-0022,21,0,0,21,11
2025-09-01,WH-005,PRD-0023,23,0,0,23,12
2025-09-01,WH-005,PRD-0024,17,0,0,17,11
2025-09-01,WH-005,PRD-0025,23,0,0,23,11
2025-09-01,WH-005,PRD-0026,25,0,0,25,11
2025-09-01,WH-005,PRD-0027,12,0,0,12,7
2025-09-01,WH-005,PRD-0028,18,0,0,18,8
2025-09-01,WH-005,PRD-0029,20,0,0,20,9
2025-09-01,WH-005,PRD-0030,17,0,0,17,9
2025-09-01,WH-005,PRD-0031,12,0,0,12,8
2025-09-01,WH-005,PRD-0032,14,0,0,14,7
2025-09-01,WH-005,PRD-0033,17,0,0,17,8
2025-09-01,WH-005,PRD-0034,12,0,0,12,7
2025-09-01,WH-005,PRD-0035,17,0,0,17,9
2025-09-01,WH-005,PRD-0036,17,0,0,17,9
2025-09-01,WH-005,PRD-0037,14,0,0,14,8
2025-09-01,WH-005,PRD-0038,15,0,0,15,8
2025-09-01,WH-005,PRD-0039,12,0,0,12,8
2025-09-01,WH-005,PRD-0040,14,0,2,12,8
2025-09-01,WH-005,PRD-0041,22,0,0,22,11
2025-09-01,WH-005,PRD-0042,20,0,0,20,14
2025-09-01,WH-005,PRD-0043,24,0,8,16,11
2025-09-01,WH-005,PRD-0044,16,0,0,16,10
2025-09-01,WH-005,PRD-0045,16,0,0,16,10
2025-09-01,WH-005,PRD-0046,21,0,0,21,12
2025-09-01,WH-005,PRD-0047,16,0,0,16,8
2025-09-01,WH-005,PRD-0048,15,0,0,15,8
2025-09-01,WH-005,PRD-0049,16,0,0,16,9
2025-09-01,WH-005,PRD-0050,15,0,0,15,7
2025-09-01,WH-005,PRD-0051,14,0,0,14,7
2025-09-01,WH-005,PRD-0052,15,0,0,15,7
2025-09-01,WH-005,PRD-0053,17,0,0,17,8
2025-09-01,WH-005,PRD-0054,13,0,0,13,8
2025-09-01,WH-005,PRD-0055,11,0,0,11,7
2025-09-01,WH-005,PRD-0056,16,0,0,16,8
2025-09-01,WH-005,PRD-0057,16,0,0,16,7
2025-09-01,WH-005,PRD-0058,16,0,0,16,8
2025-09-01,WH-005,PRD-0059,16,0,0,16,9
2025-09-01,WH-005,PRD-0060,16,0,0,16,10
2025-09-01,WH-005,PRD-0061,22,0,0,22,15
2025-09-01,WH-005,PRD-0062,26,0,0,26,14
2025-09-01,WH-005,PRD-0063,18,0,0,18,9
2025-09-01,WH-005,PRD-0064,16,0,0,16,9
2025-09-01,WH-005,PRD-0065,15,0,0,15,10
2025-09-01,WH-005,PRD-0066,22,0,0,22,10
2025-09-01,WH-005,PRD-0067,10,0,0,10,7
2025-09-01,WH-005,PRD-0068,18,0,0,18,9
2025-09-01,WH-005,PRD-0069,14,0,0,14,8
2025-09-01,WH-005,PRD-0070,13,0,0,13,8
2025-09-01,WH-005,PRD-0071,13,0,0,13,9
2025-09-01,WH-005,PRD-0072,20,0,0,20,10
2025-09-01,WH-005,PRD-0073,13,0,0,13,8
2025-09-01,WH-005,PRD-0074,17,0,0,17,8
2025-09-01,WH-005,PRD-0075,21,0,0,21,10
2025-09-01,WH-005,PRD-0076,18,0,0,18,9
2025-09-01,WH-005,PRD-0077,10,0,0,10,7
2025-09-01,WH-005,PRD-0078,16,0,0,16,9
2025-09-01,WH-005,PRD-0079,15,0,0,15,8
2025-09-01,WH-005,PRD-0080,11,0,0,11,7
2025-09-01,WH-005,PRD-0081,25,0,0,25,16
2025-09-01,WH-005,PRD-0082,19,0,0,19,12
2025-09-01,WH-005,PRD-0083,20,0,0,20,10
2025-09-01,WH-005,PRD-0084,24,0,0,24,12
2025-09-01,WH-005,PRD-0085,27,0,0,27,12
2025-09-01,WH-005,PRD-0086,19,0,0,19,12
2025-09-01,WH-005,PRD-0087,17,0,0,17,10
2025-09-01,WH-005,PRD-0088,15,0,0,15,8
2025-09-01,WH-005,PRD-0089,19,0,0,19,9
2025-09-01,WH-005,PRD-0090,16,0,0,16,7
2025-09-01,WH-005,PRD-0091,11,0,0,11,6
2025-09-01,WH-005,PRD-0092,17,0,0,17,10
2025-09-01,WH-005,PRD-0093,15,0,0,15,8
2025-09-01,WH-005,PRD-0094,12,0,2,10,7
2025-09-01,WH-005,PRD-0095,16,0,0,16,9
2025-09-01,WH-005,PRD-0096,13,0,0,13,8
2025-09-01,WH-005,PRD-0097,17,0,0,17,8
2025-09-01,WH-005,PRD-0098,12,0,0,12,8
2025-09-01,WH-005,PRD-0099,18,0,0,18,9
2025-09-01,WH-005,PRD-0100,14,0,0,14,9
2025-09-01,WH-005,PRD-0101,25,0,0,25,14
2025-09-01,WH-005,PRD-0102,16,0,1,15,11
2025-09-01,WH-005,PRD-0103,16,0,0,16,11
2025-09-01,WH-005,PRD-0104,24,0,0,24,12
2025-09-01,WH-005,PRD-0105,26,0,0,26,12
2025-09-01,WH-005,PRD-0106,16,0,0,16,11
2025-09-01,WH-005,PRD-0107,13,0,0,13,7
2025-09-01,WH-005,PRD-0108,13,0,0,13,8
2025-09-01,WH-005,PRD-0109,18,0,0,18,8
2025-09-01,WH-005,PRD-0110,17,0,0,17,9
2025-09-01,WH-005,PRD-0111,13,0,0,13,8
2025-09-01,WH-005,PRD-0112,15,0,0,15,7
2025-09-01,WH-005,PRD-0113,16,0,0,16,9
2025-09-01,WH-005,PRD-0114,21,0,0,21,9
2025-09-01,WH-005,PRD-0115,19,0,0,19,9
2025-09-01,WH-005,PRD-0116,17,0,10,7,9
2025-09-01,WH-005,PRD-0117,17,0,0,17,8
2025-09-01,WH-005,PRD-0118,20,0,0,20,9
2025-09-01,WH-005,PRD-0119,21,0,0,21,9
2025-09-01,WH-005,PRD-0120,18,0,0,18,8
2025-09-01,WH-006,PRD-0001,25,0,2,23,15
2025-09-01,WH-006,PRD-0002,29,0,0,29,13
2025-09-01,WH-006,PRD-0003,16,0,0,16,11
2025-09-01,WH-006,PRD-0004,16,0,0,16,9
2025-09-01,WH-006,PRD-0005,18,0,0,18,9
2025-09-01,WH-006,PRD-0006,21,0,0,21,10
2025-09-01,WH-006,PRD-0007,14,0,0,14,7
2025-09-01,WH-006,PRD-0008,11,0,0,11,7
2025-09-01,WH-006,PRD-0009,19,0,0,19,9
2025-09-01,WH-006,PRD-0010,14,0,0,14,7
2025-09-01,WH-006,PRD-0011,11,0,0,11,7
2025-09-01,WH-006,PRD-0012,20,0,0,20,9
2025-09-01,WH-006,PRD-0013,13,0,0,13,7
2025-09-01,WH-006,PRD-0014,13,0,0,13,7
2025-09-01,WH-006,PRD-0015,20,0,0,20,9
2025-09-01,WH-006,PRD-0016,14,0,0,14,7
2025-09-01,WH-006,PRD-0017,16,0,0,16,8
2025-09-01,WH-006,PRD-0018,17,0,0,17,8
2025-09-01,WH-006,PRD-0019,17,0,0,17,9
2025-09-01,WH-006,PRD-0020,14,0,0,14,7
2025-09-01,WH-006,PRD-0021,19,20,0,39,11
2025-09-01,WH-006,PRD-0022,30,0,0,30,14
2025-09-01,WH-006,PRD-0023,18,0,1,17,9
2025-09-01,WH-006,PRD-0024,18,0,0,18,9
2025-09-01,WH-006,PRD-0025,18,0,0,18,10
2025-09-01,WH-006,PRD-0026,23,0,0,23,10
2025-09-01,WH-006,PRD-0027,13,0,0,13,7
2025-09-01,WH-006,PRD-0028,10,0,0,10,7
2025-09-01,WH-006,PRD-0029,14,0,0,14,9
2025-09-01,WH-006,PRD-0030,10,0,0,10,7
2025-09-01,WH-006,PRD-0031,13,0,0,13,8
2025-09-01,WH-006,PRD-0032,14,0,0,14,8
2025-09-01,WH-006,PRD-0033,12,0,0,12,8
2025-09-01,WH-006,PRD-0034,16,0,0,16,7
2025-09-01,WH-006,PRD-0035,13,0,0,13,9
2025-09-01,WH-006,PRD-0036,13,0,0,13,9
2025-09-01,WH-006,PRD-0037,16,0,0,16,8
2025-09-01,WH-006,PRD-0038,11,0,0,11,7
2025-09-01,WH-006,PRD-0039,12,0,0,12,8
2025-09-01,WH-006,PRD-0040,17,0,0,17,8
2025-09-01,WH-006,PRD-0041,34,0,0,34,16
2025-09-01,WH-006,PRD-0042,33,0,0,33,15
2025-09-01,WH-006,PRD-0043,19,0,0,19,12
2025-09-01,WH-006,PRD-0044,21,0,0,21,10
2025-09-01,WH-006,PRD-0045,16,0,0,16,10
2025-09-01,WH-006,PRD-0046,16,0,0,16,9
2025-09-01,WH-006,PRD-0047,21,0,0,21,9
2025-09-01,WH-006,PRD-0048,17,0,0,17,9
2025-09-01,WH-006,PRD-0049,13,0,0,13,8
2025-09-01,WH-006,PRD-0050,13,0,0,13,8
2025-09-01,WH-006,PRD-0051,13,0,0,13,7
2025-09-01,WH-006,PRD-0052,14,0,0,14,7
2025-09-01,WH-006,PRD-0053,17,0,0,17,8
2025-09-01,WH-006,PRD-0054,11,0,0,11,7
2025-09-01,WH-006,PRD-0055,15,0,0,15,7
2025-09-01,WH-006,PRD-0056,15,0,0,15,8
2025-09-01,WH-006,PRD-0057,12,0,0,12,7
2025-09-01,WH-006,PRD-0058,13,0,0,13,7
2025-09-01,WH-006,PRD-0059,21,0,0,21,10
2025-09-01,WH-006,PRD-0060,15,0,4,11,8
2025-09-01,WH-006,PRD-0061,24,0,1,23,14
2025-09-01,WH-006,PRD-0062,18,0,0,18,12
2025-09-01,WH-006,PRD-0063,25,0,0,25,11
2025-09-01,WH-006,PRD-0064,22,0,0,22,10
2025-09-01,WH-006,PRD-0065,15,0,0,15,10
2025-09-01,WH-006,PRD-0066,23,0,1,22,12
2025-09-01,WH-006,PRD-0067,13,0,0,13,7
2025-09-01,WH-006,PRD-0068,16,0,0,16,9
2025-09-01,WH-006,PRD-0069,15,0,0,15,8
2025-09-01,WH-006,PRD-0070,13,0,0,13,8
2025-09-01,WH-006,PRD-0071,16,0,0,16,8
2025-09-01,WH-006,PRD-0072,14,0,0,14,10
2025-09-01,WH-006,PRD-0073,14,0,0,14,9
2025-09-01,WH-006,PRD-0074,13,0,0,13,8
2025-09-01,WH-006,PRD-0075,18,0,0,18,8
2025-09-01,WH-006,PRD-0076,14,0,0,14,9
2025-09-01,WH-006,PRD-0077,11,0,0,11,7
2025-09-01,WH-006,PRD-0078,16,0,0,16,9
2025-09-01,WH-006,PRD-0079,10,0,0,10,7
2025-09-01,WH-006,PRD-0080,15,0,0,15,7
2025-09-01,WH-006,PRD-0081,24,0,0,24,12
2025-09-01,WH-006,PRD-0082,23,0,0,23,13
2025-09-01,WH-006,PRD-0083,17,0,0,17,9
2025-09-01,WH-006,PRD-0084,22,0,0,22,11
2025-09-01,WH-006,PRD-0085,16,0,0,16,11
2025-09-01,WH-006,PRD-0086,27,0,0,27,12
2025-09-01,WH-006,PRD-0087,17,0,0,17,9
2025-09-01,WH-006,PRD-0088,16,0,0,16,8
2025-09-01,WH-006,PRD-0089,17,0,0,17,8
2025-09-01,WH-006,PRD-0090,13,0,0,13,7
2025-09-01,WH-006,PRD-0091,14,0,2,12,7
2025-09-01,WH-006,PRD-0092,19,0,0,19,9
2025-09-01,WH-006,PRD-0093,14,0,0,14,9
2025-09-01,WH-006,PRD-0094,13,0,0,13,6
2025-09-01,WH-006,PRD-0095,15,0,0,15,9
2025-09-01,WH-006,PRD-0096,17,0,0,17,8
2025-09-01,WH-006,PRD-0097,16,0,0,16,8
2025-09-01,WH-006,PRD-0098,18,0,0,18,9
2025-09-01,WH-006,PRD-0099,18,0,0,18,10
2025-09-01,WH-006,PRD-0100,13,0,0,13,8
2025-09-01,WH-006,PRD-0101,30,0,1,29,16
2025-09-01,WH-006,PRD-0102,20,0,0,20,12
2025-09-01,WH-006,PRD-0103,22,0,0,22,11
2025-09-01,WH-006,PRD-0104,14,0,0,14,9
2025-09-01,WH-006,PRD-0105,18,0,0,18,9
2025-09-01,WH-006,PRD-0106,15,0,0,15,9
2025-09-01,WH-006,PRD-0107,18,0,0,18,8
2025-09-01,WH-006,PRD-0108,16,0,0,16,9
2025-09-01,WH-006,PRD-0109,17,0,3,14,9
2025-09-01,WH-006,PRD-0110,19,0,0,19,9
2025-09-01,WH-006,PRD-0111,11,0,0,11,7
2025-09-01,WH-006,PRD-0112,15,0,0,15,7
2025-09-01,WH-006,PRD-0113,17,0,0,17,9
2025-09-01,WH-006,PRD-0114,14,0,2,12,9
2025-09-01,WH-006,PRD-0115,13,0,0,13,9
2025-09-01,WH-006,PRD-0116,15,0,0,15,9
2025-09-01,WH-006,PRD-0117,14,0,2,12,8
2025-09-01,WH-006,PRD-0118,17,0,0,17,9
2025-09-01,WH-006,PRD-0119,12,0,0,12,8
2025-09-01,WH-006,PRD-0120,15,0,0,15,8
2025-09-02,WH-001,PRD-0001,33,0,0,33,16
2025-09-02,WH-001,PRD-0002,22,0,0,22,14
2025-09-02,WH-001,PRD-0003,17,0,0,17,9
2025-09-02,WH-001,PRD-0004,20,0,0,20,9
2025-09-02,WH-001,PRD-0005,24,0,2,22,12
2025-09-02,WH-001,PRD-0006,27,0,0,27,12
2025-09-02,WH-001,PRD-0007,12,0,0,12,7
2025-09-02,WH-001,PRD-0008,13,0,0,13,7
2025-09-02,WH-001,PRD-0009,18,0,0,18,8
2025-09-02,WH-001,PRD-0010,16,0,0,16,7
2025-09-02,WH-001,PRD-0011,14,0,0,14,7
2025-09-02,WH-001,PRD-0012,14,0,0,14,9
2025-09-02,WH-001,PRD-0013,15,0,0,15,8
2025-09-02,WH-001,PRD-0014,16,0,0,16,8
2025-09-02,WH-001,PRD-0015,17,0,0,17,9
2025-09-02,WH-001,PRD-0016,13,0,0,13,8
2025-09-02,WH-001,PRD-0017,10,0,0,10,7
2025-09-02,WH-001,PRD-0018,15,0,0,15,8
2025-09-02,WH-001,PRD-0019,14,0,0,14,8
2025-09-02,WH-001,PRD-0020,17,0,2,15,8
2025-09-02,WH-001,PRD-0021,30,0,0,30,14
2025-09-02,WH-001,PRD-0022,25,0,0,25,15
2025-09-02,WH-001,PRD-0023,13,0,1,12,9
2025-09-02,WH-001,PRD-0024,15,0,0,15,9
2025-09-02,WH-001,PRD-0025,11,0,0,11,9
2025-09-02,WH-001,PRD-0026,21,0,0,21,10
2025-09-02,WH-001,PRD-0027,18,0,0,18,8
2025-09-02,WH-001,PRD-0028,13,0,0,13,7
2025-09-02,WH-001,PRD-0029,11,0,0,11,8
2025-09-02,WH-001,PRD-0030,19,0,0,19,9
2025-09-02,WH-001,PRD-0031,14,0,0,14,8
2025-09-02,WH-001,PRD-0032,15,0,0,15,7
2025-09-02,WH-001,PRD-0033,18,0,0,18,9
2025-09-02,WH-001,PRD-0034,11,0,0,11,7
2025-09-02,WH-001,PRD-0035,16,0,0,16,9
2025-09-02,WH-001,PRD-0036,16,0,0,16,7
2025-09-02,WH-001,PRD-0037,15,0,0,15,7
2025-09-02,WH-001,PRD-0038,14,0,1,13,7
2025-09-02,WH-001,PRD-0039,14,0,0,14,8
2025-09-02,WH-001,PRD-0040,15,0,1,14,8
2025-09-02,WH-001,PRD-0041,20,0,0,20,11
2025-09-02,WH-001,PRD-0042,30,0,0,30,15
2025-09-02,WH-001,PRD-0043,32,0,0,32,11
2025-09-02,WH-001,PRD-0044,17,0,0,17,10
2025-09-02,WH-001,PRD-0045,19,0,0,19,12
2025-09-02,WH-001,PRD-0046,15,0,0,15,9
2025-09-02,WH-001,PRD-0047,15,0,0,15,7
2025-09-02,WH-001,PRD-0048,12,0,0,12,8
2025-09-02,WH-001,PRD-0049,18,0,0,18,8
2025-09-02,WH-001,PRD-0050,18,0,0,18,8
2025-09-02,WH-001,PRD-0051,18,0,0,18,8
2025-09-02,WH-001,PRD-0052,13,0,0,13,8
2025-09-02,WH-001,PRD-0053,16,0,0,16,8
2025-09-02,WH-001,PRD-0054,15,0,0,15,7
2025-09-02,WH-001,PRD-0055,14,0,0,14,8
2025-09-02,WH-001,PRD-0056,18,0,0,18,9
2025-09-02,WH-001,PRD-0057,13,0,0,13,7
2025-09-02,WH-001,PRD-0058,15,0,0,15,8
2025-09-02,WH-001,PRD-0059,17,0,0,17,8
2025-09-02,WH-001,PRD-0060,15,0,0,15,8
2025-09-02,WH-001,PRD-0061,20,0,0,20,12
2025-09-02,WH-001,PRD-0062,20,0,0,20,14
2025-09-02,WH-001,PRD-0063,18,0,1,17,11
2025-09-02,WH-001,PRD-0064,20,0,0,20,11
2025-09-02,WH-001,PRD-0065,22,0,0,22,11
2025-09-02,WH-001,PRD-0066,19,0,0,19,9
2025-09-02,WH-001,PRD-0067,14,0,0,14,8
2025-09-02,WH-001,PRD-0068,18,0,0,18,9
2025-09-02,WH-001,PRD-0069,14,0,0,14,7
2025-09-02,WH-001,PRD-0070,12,0,0,12,7
2025-09-02,WH-001,PRD-0071,13,0,0,13,8
2025-09-02,WH-001,PRD-0072,20,0,0,20,9
2025-09-02,WH-001,PRD-0073,9,0,0,9,8
2025-09-02,WH-001,PRD-0074,10,0,0,10,7
2025-09-02,WH-001,PRD-0075,13,0,0,13,8
2025-09-02,WH-001,PRD-0076,11,0,0,11,9
2025-09-02,WH-001,PRD-0077,11,0,0,11,7
2025-09-02,WH-001,PRD-0078,11,0,0,11,8
2025-09-02,WH-001,PRD-0079,13,0,0,13,7
2025-09-02,WH-001,PRD-0080,13,0,0,13,7
2025-09-02,WH-001,PRD-0081,26,0,0,26,14
2025-09-02,WH-001,PRD-0082,25,0,0,25,13
2025-09-02,WH-001,PRD-0083,21,0,0,21,11
2025-09-02,WH-001,PRD-0084,14,0,0,14,9
2025-09-02,WH-001,PRD-0085,21,0,0,21,10
2025-09-02,WH-001,PRD-0086,24,0,0,24,12
2025-09-02,WH-001,PRD-0087,22,0,0,22,10
2025-09-02,WH-001,PRD-0088,17,0,0,17,9
2025-09-02,WH-001,PRD-0089,14,0,0,14,9
2025-09-02,WH-001,PRD-0090,13,0,0,13,7
2025-09-02,WH-001,PRD-0091,12,0,0,12,8
2025-09-02,WH-001,PRD-0092,18,0,0,18,9
2025-09-02,WH-001,PRD-0093,14,0,0,14,8
2025-09-02,WH-001,PRD-0094,12,0,0,12,7
2025-09-02,WH-001,PRD-0095,17,0,0,17,8
2025-09-02,WH-001,PRD-0096,17,0,0,17,8
2025-09-02,WH-001,PRD-0097,17,0,0,17,8
2025-09-02,WH-001,PRD-0098,20,0,3,17,9
2025-09-02,WH-001,PRD-0099,15,0,0,15,8
2025-09-02,WH-001,PRD-0100,18,0,0,18,9
2025-09-02,WH-001,PRD-0101,33,0,0,33,15
2025-09-02,WH-001,PRD-0102,17,18,0,35,12
2025-09-02,WH-001,PRD-0103,24,0,2,22,11
2025-09-02,WH-001,PRD-0104,21,0,4,17,12
2025-09-02,WH-001,PRD-0105,15,0,0,15,9
2025-09-02,WH-001,PRD-0106,13,0,0,13,10
2025-09-02,WH-001,PRD-0107,15,0,0,15,7
2025-09-02,WH-001,PRD-0108,13,0,0,13,9
2025-09-02,WH-001,PRD-0109,13,0,0,13,8
2025-09-02,WH-001,PRD-0110,17,0,0,17,8
2025-09-02,WH-001,PRD-0111,15,0,0,15,8
2025-09-02,WH-001,PRD-0112,12,0,0,12,7
2025-09-02,WH-001,PRD-0113,13,0,0,13,8
2025-09-02,WH-001,PRD-0114,12,0,0,12,8
2025-09-02,WH-001,PRD-0115,16,0,4,12,8
2025-09-02,WH-001,PRD-0116,13,0,0,13,8
2025-09-02,WH-001,PRD-0117,18,0,0,18,9
2025-09-02,WH-001,PRD-0118,19,0,0,19,9
2025-09-02,WH-001,PRD-0119,16,0,0,16,8
2025-09-02,WH-001,PRD-0120,13,0,0,13,9
2025-09-02,WH-002,PRD-0001,29,0,0,29,14
2025-09-02,WH-002,PRD-0002,20,0,0,20,11
2025-09-02,WH-002,PRD-0003,21,0,1,20,9
2025-09-02,WH-002,PRD-0004,15,0,0,15,9
2025-09-02,WH-002,PRD-0005,16,0,0,16,10
2025-09-02,WH-002,PRD-0006,25,0,0,25,12
2025-09-02,WH-002,PRD-0007,14,0,0,14,7
2025-09-02,WH-002,PRD-0008,15,0,0,15,7
2025-09-02,WH-002,PRD-0009,18,0,0,18,8
2025-09-02,WH-002,PRD-0010,15,0,0,15,7
2025-09-02,WH-002,PRD-0011,10,0,0,10,7
2025-09-02,WH-002,PRD-0012,14,0,0,14,9
2025-09-02,WH-002,PRD-0013,15,0,0,15,7
2025-09-02,WH-002,PRD-0014,17,0,0,17,8
2025-09-02,WH-002,PRD-0015,12,0,0,12,7
2025-09-02,WH-002,PRD-0016,18,0,0,18,8
2025-09-02,WH-002,PRD-0017,14,0,0,14,8
2025-09-02,WH-002,PRD-0018,14,0,0,14,9
2025-09-02,WH-002,PRD-0019,14,0,0,14,7
2025-09-02,WH-002,PRD-0020,12,0,0,12,7
2025-09-02,WH-002,PRD-0021,30,0,3,27,13
2025-09-02,WH-002,PRD-0022,24,0,0,24,13
2025-09-02,WH-002,PRD-0023,19,0,0,19,11
2025-09-02,WH-002,PRD-0024,23,0,0,23,11
2025-09-02,WH-002,PRD-0025,19,0,0,19,11
2025-09-02,WH-002,PRD-0026,20,0,0,20,11
2025-09-02,WH-002,PRD-0027,15,0,0,15,8
2025-09-02,WH-002,PRD-0028,11,0,0,11,7
2025-09-02,WH-002,PRD-0029,17,0,0,17,9
2025-09-02,WH-002,PRD-0030,12,0,0,12,8
2025-09-02,WH-002,PRD-0031,15,0,0,15,8
2025-09-02,WH-002,PRD-0032,12,0,0,12,7
2025-09-02,WH-002,PRD-0033,16,0,0,16,8
2025-09-02,WH-002,PRD-0034,18,0,0,18,8
2025-09-02,WH-002,PRD-0035,21,0,0,21,10
2025-09-02,WH-002,PRD-0036,13,0,0,13,7
2025-09-02,WH-002,PRD-0037,15,0,0,15,8
2025-09-02,WH-002,PRD-0038,13,0,0,13,8
2025-09-02,WH-002,PRD-0039,15,0,0,15,9
2025-09-02,WH-002,PRD-0040,18,0,0,18,9
2025-09-02,WH-002,PRD-0041,26,0,0,26,13
2025-09-02,WH-002,PRD-0042,30,0,4,26,15
2025-09-02,WH-002,PRD-0043,16,0,0,16,9
2025-09-02,WH-002,PRD-0044,17,0,0,17,10
2025-09-02,WH-002,PRD-0045,26,0,0,26,12
2025-09-02,WH-002,PRD-0046,23,0,0,23,10
2025-09-02,WH-002,PRD-0047,14,0,0,14,7
2025-09-02,WH-002,PRD-0048,12,0,0,12,9
2025-09-02,WH-002,PRD-0049,14,0,0,14,8
2025-09-02,WH-002,PRD-0050,13,0,0,13,8
2025-09-02,WH-002,PRD-0051,18,0,0,18,8
2025-09-02,WH-002,PRD-0052,10,0,0,10,7
2025-09-02,WH-002,PRD-0053,15,0,0,15,8
2025-09-02,WH-002,PRD-0054,18,0,0,18,8
2025-09-02,WH-002,PRD-0055,14,0,0,14,7
2025-09-02,WH-002,PRD-0056,13,0,0,13,8
2025-09-02,WH-002,PRD-0057,10,0,0,10,7
2025-09-02,WH-002,PRD-0058,18,0,0,18,8
2025-09-02,WH-002,PRD-0059,16,0,0,16,9
2025-09-02,WH-002,PRD-0060,18,0,0,18,10
2025-09-02,WH-002,PRD-0061,21,0,2,19,12
2025-09-02,WH-002,PRD-0062,32,0,0,32,15
2025-09-02,WH-002,PRD-0063,20,0,0,20,11
2025-09-02,WH-002,PRD-0064,23,0,0,23,12
2025-09-02,WH-002,PRD-0065,20,0,0,20,9
2025-09-02,WH-002,PRD-0066,19,0,0,19,11
2025-09-02,WH-002,PRD-0067,14,0,0,14,8
2025-09-02,WH-002,PRD-0068,20,0,0,20,10
2025-09-02,WH-002,PRD-0069,15,0,0,15,7
2025-09-02,WH-002,PRD-0070,14,0,0,14,7
2025-09-02,WH-002,PRD-0071,21,0,0,21,9
2025-09-02,WH-002,PRD-0072,17,0,0,17,9
2025-09-02,WH-002,PRD-0073,11,0,0,11,7
2025-09-02,WH-002,PRD-0074,12,0,0,12,7
2025-09-02,WH-002,PRD-0075,16,0,0,16,8
2025-09-02,WH-002,PRD-0076,14,0,1,13,9
2025-09-02,WH-002,PRD-0077,16,0,0,16,8
2025-09-02,WH-002,PRD-0078,14,0,0,14,9
2025-09-02,WH-002,PRD-0079,15,0,0,15,8
2025-09-02,WH-002,PRD-0080,17,0,0,17,8
2025-09-02,WH-002,PRD-0081,17,0,0,17,12
2025-09-02,WH-002,PRD-0082,32,0,0,32,15
2025-09-02,WH-002,PRD-0083,14,0,0,14,9
2025-09-02,WH-002,PRD-0084,17,0,0,17,9
2025-09-02,WH-002,PRD-0085,22,0,0,22,10
2025-09-02,WH-002,PRD-0086,15,0,3,12,10
2025-09-02,WH-002,PRD-0087,16,0,0,16,9
2025-09-02,WH-002,PRD-0088,16,0,0,16,9
2025-09-02,WH-002,PRD-0089,15,0,0,15,9
2025-09-02,WH-002,PRD-0090,14,0,0,14,7
2025-09-02,WH-002,PRD-0091,16,0,0,16,7
2025-09-02,WH-002,PRD-0092,13,0,0,13,8
2025-09-02,WH-002,PRD-0093,13,0,0,13,8
2025-09-02,WH-002,PRD-0094,12,0,0,12,6
2025-09-02,WH-002,PRD-0095,16,0,0,16,9
2025-09-02,WH-002,PRD-0096,11,0,0,11,7
2025-09-02,WH-002,PRD-0097,13,0,0,13,7
2025-09-02,WH-002,PRD-0098,14,0,0,14,9
2025-09-02,WH-002,PRD-0099,13,0,0,13,9
2025-09-02,WH-002,PRD-0100,12,0,0,12,8
2025-09-02,WH-002,PRD-0101,25,0,0,32,11
2025-09-02,WH-002,PRD-0102,19,0,0,19,13
2025-09-02,WH-002,PRD-0103,17,0,0,17,9
2025-09-02,WH-002,PRD-0104,22,0,0,22,11
2025-09-02,WH-002,PRD-0105,18,0,0,18,11
2025-09-02,WH-002,PRD-0106,16,0,1,15,11
2025-09-02,WH-002,PRD-0107,13,0,0,13,7
2025-09-02,WH-002,PRD-0108,13,0,0,13,7
2025-09-02,WH-002,PRD-0109,16,0,0,16,7
2025-09-02,WH-002,PRD-0110,15,0,0,15,9
2025-09-02,WH-002,PRD-0111,11,0,0,11,7
2025-09-02,WH-002,PRD-0112,13,0,0,13,8
2025-09-02,WH-002,PRD-0113,13,0,0,13,8
2025-09-02,WH-002,PRD-0114,16,0,0,16,8
2025-09-02,WH-002,PRD-0115,18,0,0,18,8
2025-09-02,WH-002,PRD-0116,20,0,0,20,10
2025-09-02,WH-002,PRD-0117,21,0,0,21,10
2025-09-02,WH-002,PRD-0118,20,0,0,20,9
2025-09-02,WH-002,PRD-0119,21,0,0,21,9
