order_id,customer_id,product_id,warehouse_id,order_date,promised_delivery_date,order_status,order_quantity,unit_price_eur,discount_pct,order_value_eur,sales_channel
ORD-000213,CUST-01693,PRD-0082,WH-003,2026-03-23,2026-03-26,Delivered,1,8.10,0.0350,7.82,Marketplace
ORD-000214,CUST-00342,PRD-0023,WH-006,2026-03-27,2026-04-01,Delivered,1,56.17,0.0161,55.27,Online Store
ORD-000215,CUST-03933,PRD-0003,WH-004,2026-01-24,2026-01-26,Delivered,5,146.25,0.0345,706.02,EDI
ORD-000216,CUST-02646,PRD-0004,WH-006,2026-01-19,2026-01-23,Delivered,1,164.08,0.0360,158.17,Sales Desk
ORD-000217,CUST-02315,PRD-0084,WH-004,2025-11-13,2025-11-16,Delivered,3,12.99,0.0472,37.13,EDI
ORD-000218,CUST-01553,PRD-0090,WH-001,2026-06-08,2026-06-11,Delivered,2,19.95,0.0122,39.41,Online Store
ORD-000219,CUST-01569,PRD-0059,WH-004,2025-09-28,2025-10-01,Delivered,1,11.31,0.0831,10.37,Sales Desk
ORD-000220,CUST-00306,PRD-0041,WH-003,2025-11-28,2025-12-01,Delivered,1,35.10,0.0430,33.59,Online Store
ORD-000221,CUST-02879,PRD-0082,WH-003,2026-05-22,2026-05-26,Delivered,1,8.10,0.0187,7.95,EDI
ORD-000222,CUST-00646,PRD-0015,WH-004,2025-10-08,2025-10-12,Delivered,3,65.82,0.0415,189.27,Marketplace
ORD-000223,CUST-03858,PRD-0021,WH-006,2025-12-31,2026-01-04,Delivered,2,45.05,0.0481,85.77,Online Store
ORD-000224,CUST-02357,PRD-0057,WH-004,2025-09-12,2025-09-15,Delivered,3,35.09,0.0657,98.35,Marketplace
ORD-000225,CUST-03712,PRD-0106,WH-004,2025-10-08,2025-10-11,Cancelled,2,26.75,0.0823,49.10,Online Store
ORD-000226,CUST-01816,PRD-0102,WH-005,2025-09-19,2025-09-22,Delivered,3,16.81,0.0170,49.57,Marketplace
ORD-000227,CUST-03250,PRD-0023,WH-001,2025-10-12,2025-10-16,Delivered,1,56.17,0.0137,55.40,Online Store
ORD-000228,CUST-00622,PRD-0041,WH-005,2025-11-27,2025-12-01,Delivered,10,35.10,0.1202,308.81,Marketplace
ORD-000229,CUST-00420,PRD-0095,WH-005,2026-05-29,2026-06-03,Delivered,2,23.45,0.0533,44.40,Sales Desk
ORD-000230,CUST-03591,PRD-0010,WH-003,2025-12-19,2025-12-23,Delivered,1,109.34,0.0530,103.54,Marketplace
ORD-000231,CUST-02150,PRD-0088,WH-006,2025-12-29,2026-01-02,Delivered,3,11.54,0.0435,33.11,EDI
ORD-000232,CUST-01611,PRD-0063,WH-003,2026-02-04,2026-02-10,Delivered,1,33.68,0.0111,33.31,Online Store
ORD-000233,CUST-02103,PRD-0031,WH-002,2026-05-19,2026-05-24,Delivered,2,71.57,0.0330,138.42,Online Store
ORD-000234,CUST-02882,PRD-0101,WH-004,2025-12-03,2025-12-07,Delivered,2,13.77,0.0842,25.22,Online Store
ORD-000235,CUST-01973,PRD-0103,WH-006,2026-08-15,2026-08-19,Delivered,2,31.55,0.0515,59.85,Online Store
ORD-000236,CUST-03921,PRD-0062,WH-003,2026-08-13,2026-08-16,Delivered,2,87.71,0.0186,172.16,Online Store
ORD-000237,CUST-00891,PRD-0091,WH-005,2025-09-30,2025-10-04,Delivered,2,17.00,0.0106,33.64,Online Store
ORD-000238,CUST-00603,PRD-0045,WH-002,2026-07-09,2026-07-15,Delivered,1,17.66,0.0397,16.96,Online Store
ORD-000239,CUST-00314,PRD-0099,WH-004,2026-07-12,2026-07-18,Delivered,1,16.51,0.0207,16.17,EDI
ORD-000240,CUST-03810,PRD-0022,WH-003,2026-06-09,2026-06-12,Delivered,1,43.91,0.0388,42.21,Marketplace
ORD-000241,CUST-00902,PRD-0081,WH-003,2025-11-23,2025-11-28,Delivered,1,14.75,0.0550,13.94,Online Store
ORD-000242,CUST-01825,PRD-0022,WH-002,2025-10-28,2025-10-31,Delivered,3,43.91,0.0673,122.86,Sales Desk
ORD-000243,CUST-03684,PRD-0115,WH-004,2026-02-11,2026-02-16,Cancelled,1,18.50,0.0049,18.41,Online Store
ORD-000244,CUST-02563,PRD-0036,WH-004,2025-12-20,2025-12-23,Delivered,1,56.69,0.0582,53.39,EDI
ORD-000245,CUST-01841,PRD-0084,WH-004,2026-02-08,2026-02-12,Delivered,-1,12.99,0.0114,12.84,Online Store
ORD-000246,CUST-01608,PRD-0093,WH-005,2026-06-26,2026-06-30,Delivered,3,12.32,0.0501,35.11,Online Store
ORD-000247,CUST-01219,PRD-0005,WH-004,2026-04-05,2026-04-10,Delivered,1,89.11,0.0442,85.17,Marketplace
ORD-000248,CUST-01597,PRD-0032,WH-004,2025-11-06,2025-11-09,Delivered,3,65.17,0.0842,179.05,Sales Desk
ORD-000249,CUST-01201,PRD-0118,WH-004,2026-01-27,2026-01-30,Delivered,2,21.02,0.0095,41.64,Online Store
ORD-000250,CUST-01880,PRD-0104,WH-003,2026-06-17,2026-06-20,Delivered,3,23.77,0.0883,65.01,EDI
ORD-000251,CUST-03793,PRD-0062,WH-001,2025-11-30,2025-12-04,Delivered,5,87.71,0.0905,398.86,Marketplace
ORD-000252,CUST-03748,PRD-0053,WH-001,2026-08-05,2026-08-08,Delivered,2,9.64,0.0366,18.57,Sales Desk
ORD-000253,CUST-01783,PRD-0079,WH-005,2026-02-17,2026-02-19,Delivered,1,96.75,0.0279,94.05,Online Store
ORD-000254,CUST-03479,PRD-0105,WH-004,2025-12-01,2025-12-04,Delivered,1,26.75,0.0493,25.43,Online Store
ORD-000255,CUST-03546,PRD-0001,WH-001,2025-11-01,2025-11-04,Delivered,1,121.54,0.0411,116.54,Marketplace
ORD-000256,CUST-00208,PRD-0047,WH-004,2026-07-01,2026-07-05,Delivered,4,21.89,0.0296,84.97,EDI
ORD-000257,CUST-02466,PRD-0056,WH-006,2025-12-10,2025-12-15,Delivered,1,23.87,0.0839,21.87,EDI
ORD-000258,CUST-02245,PRD-0071,WH-003,2026-01-14,2026-01-18,Delivered,5,46.93,0.0516,222.54,Online Store
ORD-000259,CUST-03996,PRD-0048,WH-005,2025-12-07,2025-12-12,Delivered,1,30.88,0.0326,29.87,Online Store
ORD-000260,CUST-02023,PRD-0108,WH-006,2026-03-03,2026-03-05,Delivered,5,29.97,0.0620,140.56,Marketplace
ORD-000261,CUST-00720,PRD-0026,WH-006,2025-09-02,2025-09-06,Delivered,2,33.53,0.0367,64.60,Online Store
ORD-000262,CUST-00341,PRD-0005,WH-001,2026-05-12,2026-05-16,Delivered,1,89.11,0.0297,86.46,Online Store
ORD-000263,CUST-00579,PRD-0088,WH-003,2025-12-22,2025-12-27,Delivered,10,11.54,0.1264,100.81,Online Store
ORD-000264,CUST-03544,PRD-0085,WH-004,2025-09-03,2025-09-08,Delivered,2,18.98,0.0324,36.73,EDI
ORD-000265,CUST-01240,PRD-0116,WH-001,2026-05-11,2026-05-15,Delivered,1,32.75,0.0510,31.08,Marketplace
ORD-000266,CUST-00468,PRD-0042,WH-004,2025-12-29,2026-01-01,Delivered,1,37.14,0.0146,36.60,Online Store
ORD-000267,CUST-02589,PRD-0071,WH-005,2025-11-14,2025-11-17,Delivered,1,46.93,0.0263,45.70,Online Store
ORD-000268,CUST-00952,PRD-0005,WH-005,2025-11-22,2025-11-25,Delivered,1,89.11,0.0435,85.23,Online Store
ORD-000269,CUST-01405,PRD-0002,WH-005,2025-10-25,2025-10-29,Delivered,3,112.30,0.0539,318.74,Marketplace
ORD-000270,CUST-01826,PRD-0056,WH-005,2026-05-30,2026-06-02,Delivered,3,23.87,0.0916,65.05,EDI
ORD-000271,CUST-03212,PRD-0012,WH-004,2026-02-06,2026-02-10,Delivered,2,105.16,0.0345,203.06,Marketplace
ORD-000272,CUST-01599,PRD-0080,WH-006,2025-12-19,2025-12-22,Delivered,1,103.40,0.0036,103.03,Marketplace
ORD-000273,CUST-02113,PRD-0102,WH-005,2025-10-22,2025-10-24,Delivered,1,16.81,0.0233,16.42,Marketplace
ORD-000274,CUST-02334,PRD-0026,WH-001,2026-06-24,2026-06-28,Cancelled,2,33.53,0.0037,66.81,Marketplace
ORD-000275,CUST-01600,PRD-0065,WH-001,2026-07-20,2026-07-25,Delivered,3,71.66,0.0443,205.46,Online Store
ORD-000276,CUST-02370,PRD-0104,WH-004,2026-06-21,2026-06-24,Delivered,3,23.77,0.0406,68.41,Online Store
ORD-000277,CUST-02880,PRD-0058,WH-001,2026-02-13,2026-02-18,Delivered,2,11.53,0.0473,21.97,EDI
ORD-000278,CUST-03256,PRD-0106,WH-003,2025-12-28,2025-12-31,Delivered,4,26.75,0.0441,102.28,EDI
ORD-000279,CUST-00293,PRD-0103,WH-006,2026-08-07,2026-08-10,Delivered,1,31.55,0.0180,30.98,Marketplace
ORD-000280,CUST-03766,PRD-0085,WH-002,2026-06-25,2026-06-29,Delivered,1,18.98,0.0379,18.26,Online Store
ORD-000281,CUST-01225,PRD-0041,WH-006,2026-06-07,2026-06-10,Delivered,3,35.10,0.0807,96.80,EDI
ORD-000282,CUST-01734,PRD-0016,WH-001,2026-05-07,2026-05-11,Delivered,2,140.26,0.0269,272.97,Online Store
ORD-000283,CUST-03710,PRD-0108,WH-001,2025-12-29,2026-01-02,Delivered,1,29.97,0.0342,28.95,Online Store
ORD-000284,CUST-02086,PRD-0019,WH-004,2026-03-15,2026-03-18,Delivered,3,138.93,0.0681,388.41,Sales Desk
ORD-000285,CUST-00013,PRD-0070,WH-003,2026-03-27,2026-04-01,Delivered,5,73.04,0.0894,332.55,EDI
ORD-000286,CUST-00790,PRD-0076,WH-003,2026-03-01,2026-03-05,Delivered,2,82.48,0.0316,159.75,Online Store
ORD-000287,CUST-01261,PRD-0076,WH-001,2025-12-11,2025-12-15,Delivered,2,82.48,0.0494,156.81,Online Store
ORD-000288,CUST-01487,PRD-0061,WH-001,2025-11-25,2025-11-29,Delivered,4,55.56,0.0443,212.39,EDI
ORD-000289,CUST-00813,PRD-0083,WH-006,2026-04-10,2026-04-13,Delivered,1,20.52,0.0048,20.42,Online Store
ORD-000290,CUST-02181,PRD-0038,WH-005,2026-04-10,2026-04-12,Delivered,1,41.29,0.0139,40.72,Online Store
ORD-000291,CUST-02322,PRD-0039,WH-004,2026-01-29,2026-02-02,Delivered,1,21.95,0.0037,21.87,Online Store
ORD-000292,CUST-01506,PRD-0065,WH-006,2026-02-04,2026-02-09,Delivered,2,71.66,0.0498,136.18,Online Store
ORD-000293,CUST-03987,PRD-0072,WH-001,2025-12-23,2025-12-27,Delivered,2,89.50,0.0586,168.51,Online Store
ORD-000294,CUST-03282,PRD-0021,WH-003,2026-02-04,2026-02-07,Delivered,1,45.05,0.0358,43.44,Marketplace
ORD-000295,CUST-03812,PRD-0055,WH-003,2025-12-21,2025-12-26,On Hold,1,30.15,0.0355,29.08,Online Store
ORD-000296,CUST-01936,PRD-0064,WH-003,2026-04-06,2026-04-09,Delivered,3,77.37,0.0445,221.78,Marketplace
ORD-000297,CUST-00922,PRD-0021,WH-002,2026-07-29,2026-08-01,Delivered,1,45.05,0.0409,43.21,Marketplace
ORD-000298,CUST-03780,PRD-0110,WH-001,2025-11-08,2025-11-11,Processing,2,21.36,0.0349,41.23,Marketplace
ORD-000299,CUST-01615,PRD-0017,WH-005,2026-02-01,2026-02-05,Delivered,5,164.44,0.0843,752.89,Marketplace
ORD-000300,CUST-03656,PRD-0016,WH-006,2025-11-05,2025-11-09,Delivered,2,140.26,0.0061,278.81,Sales Desk
ORD-000301,CUST-01921,PRD-0091,WH-003,2025-11-28,2025-12-01,Delivered,2,17.00,0.0038,33.87,Online Store
ORD-000302,CUST-02077,PRD-0120,WH-001,2025-10-14,2025-10-17,Delivered,3,25.17,0.0242,73.68,EDI
ORD-000303,CUST-00501,PRD-0100,WH-004,2026-06-07,2026-06-09,Delivered,1,17.01,0.0254,16.58,Online Store
ORD-000304,CUST-01879,PRD-0009,WH-002,2026-02-26,2026-03-02,Delivered,1,152.18,0.0321,147.30,Online Store
ORD-000305,CUST-03431,PRD-0071,WH-002,2026-07-02,2026-07-05,Delivered,5,46.93,0.0549,221.77,Online Store
ORD-000306,CUST-01626,PRD-0103,WH-005,2026-08-03,2026-08-08,Delivered,1,31.55,0.0449,30.13,Sales Desk
ORD-000307,CUST-00027,PRD-0105,WH-005,2026-07-20,2026-07-23,Delivered,2,26.75,0.0043,53.27,Online Store
ORD-000308,CUST-02102,PRD-0115,WH-003,2026-01-02,2026-01-06,Delivered,2,18.50,0.0493,35.18,Sales Desk
ORD-000309,CUST-01887,PRD-0082,WH-005,2026-06-10,2026-06-16,Delivered,2,8.10,0.0162,15.94,Online Store
ORD-000310,CUST-03880,PRD-0056,WH-004,2025-12-17,2025-12-22,Delivered,1,23.87,0.0119,23.59,Online Store
ORD-000311,CUST-01821,PRD-0062,WH-006,2026-02-17,2026-02-20,Delivered,1,87.71,0.0317,84.93,EDI
ORD-000312,CUST-01843,PRD-0082,WH-001,2026-03-05,2026-03-08,Delivered,1,8.10,0.0073,8.04,Online Store
ORD-000313,CUST-02403,PRD-0003,WH-006,2025-12-17,2025-12-21,Delivered,2,146.25,0.0844,267.81,Online Store
ORD-000314,CUST-01446,PRD-0002,WH-006,2025-11-17,2025-11-23,Delivered,4,112.30,0.0646,420.18,Online Store
ORD-000315,CUST-01848,PRD-0080,WH-003,2026-07-10,2026-07-14,Delivered,2,103.40,0.0480,196.87,EDI
ORD-000316,CUST-01175,PRD-0019,WH-004,2025-11-30,2025-12-03,Delivered,5,138.93,0.0603,652.76,Marketplace
ORD-000317,CUST-03698,PRD-0002,WH-004,2026-06-03,2026-06-07,Delivered,2,112.30,0.0160,221.01,Online Store
ORD-000318,CUST-00362,PRD-0077,WH-001,2026-08-29,2026-09-01,Packed,3,72.64,0.0208,213.39,Marketplace
ORD-000319,CUST-03690,PRD-0069,WH-001,2026-02-08,2026-02-12,Delivered,3,75.76,0.0338,219.60,EDI
ORD-000320,CUST-02830,PRD-0063,WH-003,2025-12-24,2025-12-27,Delivered,1,33.68,0.0299,32.67,Marketplace
ORD-000321,CUST-02022,PRD-0079,WH-005,2025-11-21,2025-11-24,Processing,2,96.75,0.0384,186.07,Online Store
ORD-000322,CUST-01570,PRD-0083,WH-006,2025-12-01,2025-12-04,Cancelled,2,20.52,0.1122,36.44,Marketplace
ORD-000323,CUST-00909,PRD-0064,WH-003,2026-08-14,2026-08-18,Delivered,1,77.37,0.0167,76.08,Marketplace
ORD-000324,CUST-02198,PRD-0081,WH-005,2026-01-21,2026-01-26,Delivered,1,14.75,0.0606,13.86,Sales Desk
ORD-000325,CUST-02592,PRD-0086,WH-002,2026-03-26,2026-03-29,Delivered,2,15.51,0.0803,28.53,EDI
ORD-000326,CUST-03539,PRD-0045,WH-002,2026-06-03,2026-06-07,Delivered,1,17.66,0.0148,17.40,Online Store
ORD-000327,CUST-00773,PRD-0085,WH-002,2026-08-06,2026-08-11,Delivered,1,18.98,0.0065,18.86,Marketplace
ORD-000328,CUST-03130,PRD-0081,WH-004,2025-10-15,2025-10-18,Delivered,2,14.75,0.0734,27.33,Online Store
ORD-000329,CUST-02214,PRD-0053,WH-002,2026-08-17,2026-08-22,Delivered,1,9.64,0.0371,9.28,Online Store
ORD-000330,CUST-02685,PRD-0102,WH-001,2026-08-15,2026-08-17,Delivered,1,16.81,0.0273,16.35,Online Store
ORD-000331,CUST-01537,PRD-0072,WH-004,2026-05-12,2026-05-14,Delivered,3,89.50,0.0933,243.45,Sales Desk
ORD-000332,CUST-02075,PRD-0044,WH-004,2026-03-18,2026-03-23,Delivered,2,9.77,0.0575,18.42,Marketplace
ORD-000333,CUST-00822,PRD-0064,WH-002,2026-04-11,2026-04-15,Delivered,3,77.37,0.0741,214.91,EDI
ORD-000334,CUST-02187,PRD-0042,WH-005,2025-11-25,2025-11-28,Delivered,2,37.14,0.1042,66.54,Online Store
ORD-000335,CUST-03507,PRD-0071,WH-002,2025-11-30,2025-12-04,Delivered,1,46.93,0.0122,46.36,EDI
ORD-000336,CUST-00838,PRD-0001,WH-003,2026-06-11,2026-06-13,Delivered,3,121.54,0.1005,327.98,Marketplace
ORD-000337,CUST-02572,PRD-0111,WH-005,2026-06-17,2026-06-20,Delivered,1,36.21,0.0204,35.47,Online Store
ORD-000338,CUST-01134,PRD-0088,WH-003,2025-11-05,2025-11-08,Delivered,3,11.54,0.0555,32.70,EDI
ORD-000339,CUST-02748,PRD-0024,WH-001,2026-01-22,2026-01-25,Delivered,4,49.16,0.0662,183.62,EDI
ORD-000340,CUST-02701,PRD-0011,WH-005,2025-11-02,2025-11-05,Delivered,3,62.90,0.0363,181.85,Marketplace
ORD-000341,CUST-02634,PRD-0001,WH-001,2026-08-24,2026-08-30,Delivered,2,121.54,0.0608,228.30,Marketplace
ORD-000342,CUST-00267,PRD-0088,WH-004,2025-09-27,2025-09-30,Delivered,8,11.54,0.1221,81.05,EDI
ORD-000343,CUST-00600,PRD-0005,WH-003,2025-10-16,2025-10-19,Delivered,4,89.11,0.0887,324.82,EDI
ORD-000344,CUST-03024,PRD-0075,WH-004,2025-12-31,2026-01-04,Delivered,1,39.53,0.0258,38.51,Online Store
ORD-000345,CUST-00770,PRD-0014,WH-005,2025-11-05,2025-11-07,Delivered,10,102.60,0.0792,944.74,Marketplace
ORD-000346,CUST-02608,PRD-0008,WH-003,2026-08-10,2026-08-13,Delivered,10,151.85,0.0753,1404.16,EDI
ORD-000347,CUST-03116,PRD-0021,WH-006,2026-04-14,2026-04-18,Delivered,1,45.05,0.0379,43.34,Online Store
ORD-000348,CUST-02681,PRD-0045,WH-004,2026-05-20,2026-05-23,Delivered,2,17.66,0.0055,35.13,Marketplace
ORD-000349,CUST-00469,PRD-0009,WH-002,2025-09-15,2025-09-18,Delivered,1,152.18,0.0139,150.06,Online Store
ORD-000350,CUST-00257,PRD-0041,WH-004,2025-10-26,2025-10-28,Delivered,3,35.10,0.0196,103.24,Online Store
ORD-000351,CUST-01423,PRD-0110,WH-006,2025-11-18,2025-11-21,Delivered,1,21.36,0.0199,20.93,Marketplace
ORD-000352,CUST-01402,PRD-0029,WH-001,2026-03-20,2026-03-25,Delivered,5,34.84,0.0463,166.13,Marketplace
ORD-000353,CUST-03053,PRD-0001,WH-001,2026-08-21,2026-08-25,Delivered,8,121.54,0.0786,895.90,Online Store
ORD-000354,CUST-01043,PRD-0042,WH-004,2025-10-31,2025-11-04,Delivered,1,37.14,0.0423,35.57,Online Store
ORD-000355,CUST-03248,PRD-0087,WH-001,2026-06-05,2026-06-09,Delivered,1,18.64,0.0499,17.71,EDI
ORD-000356,CUST-03888,PRD-0111,WH-001,2026-03-18,2026-03-20,Delivered,2,36.21,0.0220,70.83,Sales Desk
ORD-000357,CUST-01701,PRD-0111,WH-004,2025-10-31,2025-11-04,Delivered,2,36.21,0.0431,69.30,Marketplace
ORD-000358,CUST-00768,PRD-0092,WH-003,2026-06-27,2026-07-01,Delivered,5,9.28,0.1171,40.97,Online Store
ORD-000359,CUST-03626,PRD-0084,WH-006,2026-06-25,2026-06-27,Delivered,1,12.99,0.0599,12.21,Online Store
ORD-000360,CUST-01730,PRD-0105,WH-001,2026-06-11,2026-06-13,Delivered,4,26.75,0.0616,100.41,EDI
ORD-000361,CUST-01359,PRD-0042,WH-004,2026-03-01,2026-03-04,Delivered,1,37.14,0.0003,37.13,Sales Desk
ORD-000362,CUST-00834,PRD-0105,WH-005,2026-01-03,2026-01-07,Delivered,3,26.75,0.0488,76.33,Online Store
ORD-000363,CUST-02745,PRD-0085,WH-005,2025-11-16,2025-11-21,Delivered,2,18.98,0.0481,36.13,Online Store
ORD-000364,CUST-01858,PRD-0061,WH-006,2026-06-05,2026-06-07,Delivered,1,55.56,0.0567,52.41,Marketplace
ORD-000365,CUST-01375,PRD-0031,WH-001,2026-05-25,2026-05-29,Delivered,1,71.57,0.0065,71.10,Online Store
ORD-000366,CUST-01777,PRD-0073,WH-003,2025-10-09,2025-10-13,Cancelled,2,93.82,0.0547,177.38,Online Store
ORD-000367,CUST-01516,PRD-0027,WH-004,2025-11-20,2025-11-22,Delivered,2,30.85,0.0762,57.00,Online Store
ORD-000368,CUST-02629,PRD-0002,WH-004,2026-06-09,2026-06-15,Delivered,3,112.30,0.0319,326.15,EDI
ORD-000369,CUST-00719,PRD-0085,WH-003,2025-12-11,2025-12-15,Delivered,1,18.98,0.0148,18.70,Online Store
ORD-000370,CUST-02281,PRD-0046,WH-001,2026-02-16,2026-02-19,Delivered,4,27.94,0.0785,102.99,EDI
ORD-000371,CUST-01576,PRD-0045,WH-003,2026-04-30,2026-05-04,Delivered,2,17.66,0.0874,32.23,Online Store
ORD-000372,CUST-02394,PRD-0056,WH-005,2026-06-23,2026-06-26,Delivered,1,23.87,0.0560,22.53,Online Store
ORD-000373,CUST-01438,PRD-0104,WH-005,2025-10-10,2025-10-16,Delivered,1,23.77,0.0441,22.72,Online Store
ORD-000374,CUST-01929,PRD-0033,WH-003,2025-11-09,2025-11-12,Delivered,6,34.77,0.0507,198.04,Online Store
ORD-000375,CUST-00737,PRD-0027,WH-003,2026-07-28,2026-08-02,Delivered,1,30.85,0.0268,30.02,Marketplace
ORD-000376,CUST-02818,PRD-0053,WH-004,2025-12-10,2025-12-14,Delivered,15,9.64,0.1319,125.53,Sales Desk
ORD-000377,CUST-03050,PRD-0002,WH-001,2026-02-27,2026-03-02,Delivered,1,112.30,0.0452,107.22,Marketplace
ORD-000378,CUST-02329,PRD-0116,WH-002,2025-11-19,2025-11-22,Delivered,1,32.75,0.0335,31.65,Sales Desk
ORD-000379,CUST-00762,PRD-0053,WH-001,2025-09-26,2025-09-29,Delivered,1,9.64,0.0067,9.58,Marketplace
ORD-000380,CUST-03433,PRD-0002,WH-006,2025-09-10,2025-09-13,Delivered,1,112.30,0.0092,111.27,Online Store
ORD-000381,CUST-01592,PRD-0115,WH-002,2026-08-07,2026-08-10,Delivered,1,18.50,0.0555,17.47,Online Store
ORD-000382,CUST-03873,PRD-0062,WH-002,2025-12-24,2025-12-28,Delivered,2,87.71,0.0048,174.58,EDI
ORD-000383,CUST-00429,PRD-0084,WH-001,2025-10-03,2025-10-06,Delivered,2,12.99,0.0153,25.58,Online Store
ORD-000384,CUST-00340,PRD-0095,WH-004,2025-10-06,2025-10-12,Delivered,1,23.45,0.0354,22.62,Online Store
ORD-000385,CUST-01941,PRD-0106,WH-004,2026-08-14,2026-08-17,Delivered,2,26.75,0.0495,50.85,EDI
ORD-000386,CUST-00636,PRD-0030,WH-004,2025-10-09,2025-10-11,Delivered,1,68.10,0.0077,67.58,Marketplace
ORD-000387,CUST-02554,PRD-0007,WH-001,2025-11-12,2025-11-15,Delivered,1,148.39,0.0288,144.12,EDI
ORD-000388,CUST-02596,PRD-0106,WH-004,2026-08-21,2026-08-24,Delivered,10,26.75,0.0749,247.46,Sales Desk
ORD-000389,CUST-03566,PRD-0101,WH-001,2026-02-23,2026-02-26,Delivered,1,13.77,0.0379,13.25,Online Store
ORD-000390,CUST-03244,PRD-0002,WH-002,2026-04-15,2026-04-20,Delivered,1,112.30,0.0524,106.42,Marketplace
ORD-000391,CUST-00182,PRD-0003,WH-001,2026-06-22,2026-06-26,Delivered,1,146.25,0.0510,138.79,Online Store
ORD-000392,CUST-00855,PRD-0106,WH-001,2025-10-13,2025-10-17,Delivered,1,26.75,0.0598,25.15,Online Store
ORD-000393,CUST-03446,PRD-0104,WH-002,2026-02-16,2026-02-21,Delivered,4,23.77,0.0679,88.62,Sales Desk
ORD-000394,CUST-01331,PRD-0060,WH-005,2025-12-27,2025-12-29,Cancelled,1,10.74,0.0559,10.14,Online Store
ORD-000395,CUST-01766,PRD-0113,WH-003,2025-10-02,2025-10-06,Delivered,5,22.45,0.0378,108.01,Sales Desk
ORD-000396,CUST-02520,PRD-0102,WH-004,2026-06-15,2026-06-19,On Hold,2,16.81,0.0145,33.13,Online Store
ORD-000397,CUST-00702,PRD-0105,WH-006,2025-12-30,2026-01-02,Delivered,3,26.75,0.0279,78.01,Online Store
ORD-000398,CUST-01865,PRD-0107,WH-003,2025-11-10,2025-11-15,Delivered,4,25.00,0.0052,99.48,Online Store
ORD-000399,CUST-01154,PRD-0103,WH-004,2026-03-27,2026-03-30,Delivered,1,31.55,0.0105,31.22,Online Store
ORD-000400,CUST-00810,PRD-0028,WH-001,2025-09-29,2025-10-02,Delivered,1,72.89,0.0554,68.85,Online Store
ORD-000401,CUST-03669,PRD-0025,WH-005,2026-01-21,2026-01-24,Delivered,1,56.55,0.0360,54.51,Online Store
ORD-000402,CUST-01386,PRD-0001,WH-001,2025-10-27,2025-10-30,Delivered,1,121.54,0.0390,116.80,Online Store
ORD-000403,CUST-00013,PRD-0114,WH-006,2025-11-18,2025-11-22,Delivered,2,39.41,0.0303,76.43,Sales Desk
ORD-000404,CUST-02364,PRD-0059,WH-004,2026-04-24,2026-04-27,Delivered,1,11.31,0.0516,10.73,Sales Desk
ORD-000405,CUST-02054,PRD-0053,WH-005,2025-12-08,2025-12-11,Delivered,4,9.64,0.0081,38.25,Online Store
ORD-000406,CUST-01926,PRD-0047,WH-006,2025-12-30,2026-01-02,Delivered,2,21.89,0.0133,43.20,Marketplace
ORD-000407,CUST-01449,PRD-0110,WH-002,2025-09-03,2025-09-07,Delivered,4,21.36,0.1199,75.20,Marketplace
ORD-000408,CUST-00756,PRD-0071,WH-003,2026-05-07,2026-05-11,Delivered,2,46.93,0.0877,85.63,EDI
ORD-000409,CUST-02255,PRD-0028,WH-001,2026-04-09,2026-04-13,Delivered,1,72.89,0.0147,71.82,Online Store
ORD-000410,CUST-02771,PRD-0064,WH-001,2026-02-05,2026-02-10,Delivered,2,77.37,0.0715,143.68,Online Store
ORD-000411,CUST-03169,PRD-0117,WH-004,2026-05-11,2026-05-15,Delivered,3,18.87,0.0769,52.26,Sales Desk
ORD-000412,CUST-02121,PRD-0026,WH-005,2026-01-10,2026-01-14,Delivered,2,33.53,0.0623,62.88,EDI
ORD-000413,CUST-00697,PRD-0037,WH-006,2026-05-04,2026-05-08,Delivered,3,48.33,0.0231,141.64,Online Store
ORD-000414,CUST-02774,PRD-0076,WH-004,2025-11-17,2025-11-22,Delivered,2,82.48,0.0538,156.09,Sales Desk
ORD-000415,CUST-00556,PRD-0108,WH-004,2025-09-11,2025-09-14,Delivered,1,29.97,0.0302,29.06,Online Store
ORD-000416,CUST-03834,PRD-0021,WH-004,2026-04-18,2026-04-21,Delivered,1,45.05,0.0508,42.76,Marketplace
ORD-000417,CUST-01896,PRD-0026,WH-004,2026-05-16,2026-05-20,Delivered,1,33.53,0.0366,32.30,Online Store
ORD-000418,CUST-00216,PRD-0108,WH-005,2026-06-05,2026-06-09,Delivered,1,29.97,0.0085,29.72,Online Store
ORD-000419,CUST-00093,PRD-0095,WH-002,2026-01-01,2026-01-06,Delivered,1,23.45,0.0405,22.50,Marketplace
ORD-000420,CUST-02673,PRD-0068,WH-003,2026-07-21,2026-07-25,Delivered,1,90.11,0.0262,87.75,Sales Desk
ORD-000421,CUST-00933,PRD-0023,WH-003,2026-04-16,2026-04-19,Delivered,1,56.17,0.0142,55.37,Marketplace
ORD-000422,CUST-03747,PRD-0095,WH-004,2026-01-08,2026-01-11,Delivered,5,23.45,0.0767,108.26,Sales Desk
ORD-000423,CUST-02545,PRD-0097,WH-003,2026-05-10,2026-05-13,Delivered,2,12.37,0.0177,24.30,Online Store
ORD-000424,CUST-01675,PRD-0064,WH-004,2025-11-11,2025-11-15,Delivered,1,77.37,0.0424,74.09,Online Store
ORD-000425,CUST-03522,PRD-0071,WH-006,2026-02-06,2026-02-10,Delivered,1,46.93,0.0522,44.48,Online Store
